355.0-005.0 192   2.25   8.81
005.0-015.0 192   2.08   7.63
015.0-025.0 200   2.37   6.48
025.0-035.0 244   2.22   6.10
035.0-045.0 246   2.26   6.20
045.0-055.0 268   2.17   7.08
055.0-065.0 346   2.53   6.61
065.0-075.0 336   2.28   6.01
075.0-085.0 328   2.31   6.18
085.0-095.0 378   2.52   6.01
095.0-105.0 310   2.82   7.60
105.0-115.0 288   2.55   8.40
115.0-125.0 272   2.34   9.68
125.0-135.0 182   2.19  10.49
135.0-145.0 194   2.57  10.22
145.0-155.0 164   2.09  10.95
155.0-165.0 162   2.05  11.11
165.0-175.0 162   2.18  11.30
175.0-185.0 176   2.39  10.04
185.0-195.0 178   2.19   8.84
195.0-205.0 196   2.85   8.17
205.0-215.0 216   2.54   8.13
215.0-225.0 222   2.80   7.49
225.0-235.0 240   2.59   6.98
235.0-245.0 290   3.08   8.08
245.0-255.0 318   2.76  10.90
255.0-265.0 330   3.10  14.26
265.0-275.0 408   3.45  15.03
275.0-285.0 296   3.16  14.27
285.0-295.0 326   3.56  15.44
295.0-305.0 302   3.33  17.98
305.0-315.0 216   3.64  17.16
315.0-325.0 210   3.14  13.68
325.0-335.0 186   2.61   9.18
335.0-345.0 164   2.21   9.80
345.0-355.0 170   2.43   9.08
