355.0-005.0   4   2.56   7.43
005.0-015.0   3   1.07  10.87
015.0-025.0   3   1.89  11.13
025.0-035.0   3   0.77  13.67
035.0-045.0   6   2.36  15.97
045.0-055.0   3   4.36  16.27
055.0-065.0   7   1.72  14.10
065.0-075.0   6   2.66  12.88
075.0-085.0   4   1.91  12.45
085.0-095.0   4   0.93  11.02
095.0-105.0   2   0.45   9.05
105.0-115.0   3   1.12  11.30
115.0-125.0   4   1.29  11.20
125.0-135.0   3   2.08  15.17
135.0-145.0   2   0.35  13.75
145.0-155.0   5   1.71  12.22
155.0-165.0   3   2.53  12.93
165.0-175.0   3   0.34  12.27
175.0-185.0   3   1.47   9.97
185.0-195.0   4   4.62   6.55
195.0-205.0   3   1.20   6.20
205.0-215.0   2   0.95   5.65
215.0-225.0   6   2.22   4.23
225.0-235.0   3   1.64   3.90
235.0-245.0   7   1.65   3.11
245.0-255.0   5   1.40   2.26
255.0-265.0   6   1.05   3.58
265.0-275.0   3   1.15   6.27
275.0-285.0   3   2.50   3.97
285.0-295.0   2   0.50  10.10
295.0-305.0   4   1.66  13.45
305.0-315.0   2   2.75  17.25
315.0-325.0   4   3.21  11.10
325.0-335.0   3   1.33   5.37
335.0-345.0   5   2.36   6.98
345.0-355.0   3   0.45   5.97
