355.0-005.0   8   1.61   7.24
005.0-015.0   5   4.99  12.98
015.0-025.0   2   2.15  15.05
025.0-035.0   3   0.95  16.53
035.0-045.0   3   0.58  15.03
045.0-055.0   1    N/A  15.90
055.0-065.0   2   1.85  26.55
065.0-075.0   2   0.95  13.95
075.0-085.0   1    N/A   8.80
085.0-095.0   1    N/A   9.70
095.0-105.0   2   4.70   9.20
105.0-115.0   5   2.48   4.80
115.0-125.0   8   2.43   7.83
125.0-135.0   4   2.83   8.15
135.0-145.0   6   0.86  12.83
145.0-155.0   1    N/A  10.90
155.0-165.0   6   1.06  16.55
165.0-175.0   5   5.44  12.22
175.0-185.0   8   2.31   5.88
185.0-195.0   3   1.55   7.13
195.0-205.0   4   1.07   3.25
205.0-215.0   2   1.10   3.50
215.0-225.0   4   1.29   2.83
225.0-235.0   1    N/A   1.20
235.0-245.0   2   0.20   1.30
245.0-255.0   1    N/A   3.60
255.0-265.0   1    N/A   4.50
265.0-275.0   2   2.10   7.30
275.0-285.0   1    N/A  14.70
285.0-295.0   2   3.25   5.85
295.0-305.0   8   3.51  17.51
305.0-315.0   7   0.89  16.56
315.0-325.0   7   1.89  14.01
325.0-335.0   1    N/A  12.60
335.0-345.0   6   3.73   9.23
345.0-355.0   5   3.09   8.24
