355.0-005.0   3   0.86   8.73
005.0-015.0   4   2.69   8.55
015.0-025.0   5   2.13  12.08
025.0-035.0   5   4.07  14.30
035.0-045.0   5   1.20  17.06
045.0-055.0   2   0.25  14.25
055.0-065.0   7   2.58  14.86
065.0-075.0   7   2.70  14.46
075.0-085.0   5   3.11  10.22
085.0-095.0   3   1.58  13.97
095.0-105.0   2   0.40   8.20
105.0-115.0   1    N/A  13.90
115.0-125.0   4   1.82  13.87
125.0-135.0   2   3.25  12.65
135.0-145.0   3   3.31  14.60
145.0-155.0   3   1.60  15.17
155.0-165.0   2   1.95   7.75
165.0-175.0   4   2.98  11.97
175.0-185.0   3   1.36   9.47
185.0-195.0   4   1.58   6.22
195.0-205.0   5   1.74   5.48
205.0-215.0   4   0.43   4.47
215.0-225.0   5   1.51   2.70
225.0-235.0   3   0.88   3.50
235.0-245.0   4   1.67   2.30
245.0-255.0   7   1.70   2.53
255.0-265.0   6   1.03   3.63
265.0-275.0   4   2.17   4.28
275.0-285.0   3   2.79   3.63
285.0-295.0   1    N/A   6.50
295.0-305.0   4   1.37  12.70
305.0-315.0   1    N/A  15.60
315.0-325.0   4   2.25   6.45
325.0-335.0   2   0.90   6.20
335.0-345.0   3   1.89   7.53
345.0-355.0   4   1.85   7.90
