355.0-005.0 188   1.81   7.87
005.0-015.0 202   2.15   9.81
015.0-025.0 214   2.18  11.02
025.0-035.0 256   2.73  13.73
035.0-045.0 250   2.37  16.19
045.0-055.0 264   2.56  17.51
055.0-065.0 350   2.83  18.22
065.0-075.0 354   2.37  16.95
075.0-085.0 356   3.17  15.58
085.0-095.0 390   2.85  14.18
095.0-105.0 312   2.44  12.88
105.0-115.0 290   2.15  11.70
115.0-125.0 266   2.27  10.91
125.0-135.0 174   1.69  10.99
135.0-145.0 194   1.88  10.41
145.0-155.0 158   1.94  10.10
155.0-165.0 158   2.07   8.93
165.0-175.0 156   2.09   8.46
175.0-185.0 172   1.79   7.63
185.0-195.0 186   1.86   5.77
195.0-205.0 212   1.59   4.92
205.0-215.0 230   1.23   4.66
215.0-225.0 228   1.25   3.68
225.0-235.0 234   1.42   3.91
235.0-245.0 300   1.61   4.60
245.0-255.0 322   2.10   6.02
255.0-265.0 348   2.62   7.74
265.0-275.0 428   2.56   7.79
275.0-285.0 300   1.93   6.34
285.0-295.0 332   2.07   5.85
295.0-305.0 302   2.37   8.17
305.0-315.0 212   1.93   9.30
315.0-325.0 202   1.70   5.88
325.0-335.0 180   1.46   5.14
335.0-345.0 162   1.55   5.56
345.0-355.0 162   1.65   6.39
