355.0-005.0 N/A    N/A    N/A
005.0-015.0   1    N/A  14.70
015.0-025.0   3   2.78  14.60
025.0-035.0   4   3.55  11.83
035.0-045.0   5   2.46  14.50
045.0-055.0   6   2.02  13.40
055.0-065.0   8   2.28  14.75
065.0-075.0   4   4.82  13.35
075.0-085.0   5   2.26  13.94
085.0-095.0   1    N/A  14.20
095.0-105.0   3   0.59  13.60
105.0-115.0   7   2.31  11.84
115.0-125.0   3   5.60   9.03
125.0-135.0   1    N/A  11.00
135.0-145.0   2   2.90  12.30
145.0-155.0 N/A    N/A    N/A
155.0-165.0   2   5.70   6.30
165.0-175.0   2   2.55  12.85
175.0-185.0 N/A    N/A    N/A
185.0-195.0   1    N/A  12.50
195.0-205.0   3   1.44  12.13
205.0-215.0   3   2.88   6.07
215.0-225.0   4   2.37   5.75
225.0-235.0   6   1.25   2.90
235.0-245.0   7   0.92   3.26
245.0-255.0   5   0.95   1.26
255.0-265.0   6   2.17   3.00
265.0-275.0   1    N/A   1.30
275.0-285.0   3   1.27   1.27
285.0-295.0   6   1.51   2.83
295.0-305.0   5   2.56   4.26
305.0-315.0   1    N/A   7.10
315.0-325.0   2   1.65   6.25
325.0-335.0 N/A    N/A    N/A
335.0-345.0   2   0.70   2.70
345.0-355.0   2   4.50   8.10
