355.0-005.0   2   0.00   5.00
005.0-015.0   3   2.65  11.50
015.0-025.0   2   1.60  14.00
025.0-035.0   2   3.45  18.25
035.0-045.0   3   1.53  16.43
045.0-055.0   1    N/A  22.90
055.0-065.0   2   1.20  17.10
065.0-075.0   2   2.55  14.55
075.0-085.0   2   0.40  14.00
085.0-095.0   2   3.20  11.80
095.0-105.0   7   3.77  10.43
105.0-115.0   5   2.58   9.50
115.0-125.0   5   3.16  10.46
125.0-135.0   2   0.50  14.40
135.0-145.0   5   1.53  13.30
145.0-155.0   2   2.25  16.75
155.0-165.0   7   3.97  16.70
165.0-175.0   5   4.39   9.80
175.0-185.0   1    N/A   3.90
185.0-195.0   4   2.66   5.95
195.0-205.0   2   1.00   6.20
205.0-215.0   1    N/A   2.00
215.0-225.0   4   2.87   6.38
225.0-235.0   1    N/A   2.40
235.0-245.0   1    N/A   1.70
245.0-255.0   2   2.60   2.60
255.0-265.0   2   0.20   1.80
265.0-275.0   2   0.30   1.00
275.0-285.0   2   2.00   2.20
285.0-295.0   9   1.34   1.84
295.0-305.0   5   1.23   1.98
305.0-315.0   4   0.83   1.35
315.0-325.0   3   0.21   4.07
325.0-335.0   3   1.04   4.13
335.0-345.0   8   1.85   4.24
345.0-355.0   5   1.85   6.04
