355.0-005.0   4   0.97  10.07
005.0-015.0   4   1.30  11.45
015.0-025.0   4   3.22  10.00
025.0-035.0   4   2.91  13.43
035.0-045.0   2   0.90  13.30
045.0-055.0   4   1.58  15.58
055.0-065.0   4   3.71  16.85
065.0-075.0   3   0.71  16.83
075.0-085.0   7   3.77  17.00
085.0-095.0   8   3.01  11.79
095.0-105.0   6   1.45  11.88
105.0-115.0   3   1.50  14.53
115.0-125.0   2   1.95  13.55
125.0-135.0   3   1.28  15.00
135.0-145.0   1    N/A  17.20
145.0-155.0   1    N/A  14.70
155.0-165.0   5   2.56  14.04
165.0-175.0   4   0.83  10.55
175.0-185.0   3   0.45  11.07
185.0-195.0   3   1.19   9.80
195.0-205.0   4   0.56   7.75
205.0-215.0   4   1.23   7.42
215.0-225.0   2   1.45   6.15
225.0-235.0   4   2.44   5.03
235.0-245.0   3   1.57   6.73
245.0-255.0   4   2.65   7.97
255.0-265.0   4   2.18   9.98
265.0-275.0   9   1.58  12.24
275.0-285.0   6   0.99  10.33
285.0-295.0   6   1.17  12.05
295.0-305.0   1    N/A  10.90
305.0-315.0   3   2.90  16.63
315.0-325.0   2   1.25  14.75
325.0-335.0   1    N/A   9.30
335.0-345.0   5   1.76   6.84
345.0-355.0   3   2.03   8.77
