355.0-005.0   3   2.55   8.00
005.0-015.0   2   0.95   7.35
015.0-025.0   2   0.75   8.85
025.0-035.0   4   1.88  13.00
035.0-045.0   4   2.33  17.15
045.0-055.0   4   2.81  17.98
055.0-065.0   3   1.41  14.73
065.0-075.0   6   2.28  14.87
075.0-085.0   6   2.46  15.12
085.0-095.0   8   2.15  12.07
095.0-105.0   4   1.40  11.95
105.0-115.0   6   1.92  13.87
115.0-125.0   4   1.66  14.08
125.0-135.0   3   1.73  15.37
135.0-145.0   2   3.90  10.00
145.0-155.0   3   0.90  16.03
155.0-165.0   2   2.10  18.00
165.0-175.0   1    N/A  12.50
175.0-185.0   3   1.55  14.23
185.0-195.0   2   1.80  14.00
195.0-205.0   2   0.60   6.70
205.0-215.0   2   1.05   9.35
215.0-225.0   4   1.25   7.20
225.0-235.0   3   0.69   4.87
235.0-245.0   5   2.31   6.06
245.0-255.0   6   1.16   6.82
255.0-265.0   6   0.68  12.43
265.0-275.0   7   2.64  10.17
275.0-285.0   3   3.97   9.83
285.0-295.0   7   2.39  12.41
295.0-305.0   5   1.14  16.16
305.0-315.0   3   1.63  17.80
315.0-325.0   3   5.23   9.20
325.0-335.0   3   1.91   9.27
335.0-345.0   2   0.35  11.75
345.0-355.0   1    N/A  10.20
