355.0-005.0   2   0.00   9.00
005.0-015.0   3   1.65   9.87
015.0-025.0   2   1.65   9.05
025.0-035.0   2   0.00  14.00
035.0-045.0   3   1.42  10.80
045.0-055.0   1    N/A  18.20
055.0-065.0   2   1.45  19.15
065.0-075.0   2   0.50  16.60
075.0-085.0   3   1.00  12.30
085.0-095.0   4   2.12  16.60
095.0-105.0   9   2.28  12.66
105.0-115.0   6   1.92  12.25
115.0-125.0   8   3.25  12.06
125.0-135.0   2   1.15  14.85
135.0-145.0   5   1.36  15.30
145.0-155.0   2   2.40  18.30
155.0-165.0   7   1.93  16.96
165.0-175.0   5   1.84  12.30
175.0-185.0   1    N/A  10.60
185.0-195.0   4   1.77   7.45
195.0-205.0   2   0.55   7.85
205.0-215.0   1    N/A   7.10
215.0-225.0   4   0.58   5.48
225.0-235.0   1    N/A   6.70
235.0-245.0   1    N/A   9.70
245.0-255.0   2   3.35   9.45
255.0-265.0   3   1.27  11.70
265.0-275.0   2   1.80   9.30
275.0-285.0   5   1.60  10.60
285.0-295.0  11   3.07  11.35
295.0-305.0   6   4.18  14.85
305.0-315.0   6   2.92  17.30
315.0-325.0   3   0.62  12.87
325.0-335.0   3   1.42   9.50
335.0-345.0   8   2.34   7.80
345.0-355.0   5   2.06   8.58
