355.0-005.0  49   1.12   8.81
005.0-015.0  51   1.22   9.63
015.0-025.0  70   1.94  10.28
025.0-035.0  77   2.16  12.47
035.0-045.0  82   2.01  14.19
045.0-055.0  74   1.65  15.78
055.0-065.0  89   3.08  16.02
065.0-075.0  92   2.34  15.67
075.0-085.0  84   2.93  15.05
085.0-095.0  88   3.20  14.57
095.0-105.0  80   2.32  13.39
105.0-115.0  69   1.65  13.27
115.0-125.0  55   1.94  12.60
125.0-135.0  43   1.39  13.69
135.0-145.0  35   1.64  13.66
145.0-155.0  36   2.63  13.80
155.0-165.0  40   1.70  12.56
165.0-175.0  37   2.06  13.94
175.0-185.0  47   1.43  10.75
185.0-195.0  45   1.47   9.54
195.0-205.0  65   1.29   7.95
205.0-215.0  79   1.07   7.25
215.0-225.0  68   1.17   5.96
225.0-235.0  69   1.34   6.12
235.0-245.0  82   1.93   6.32
245.0-255.0  81   1.90   8.32
255.0-265.0  92   2.53  10.35
265.0-275.0  98   1.67  11.09
275.0-285.0  75   1.73  10.47
285.0-295.0  82   2.28  12.37
295.0-305.0  62   2.04  14.18
305.0-315.0  48   2.64  14.73
315.0-325.0  39   1.85  12.12
325.0-335.0  35   1.44   8.96
335.0-345.0  41   1.14   9.05
345.0-355.0  39   1.18   8.96
