355.0-005.0 184   2.10   7.26
005.0-015.0 176   2.59   6.80
015.0-025.0 180   2.60   7.02
025.0-035.0 204   2.21   5.99
035.0-045.0 184   2.52   6.75
045.0-055.0 182   2.26   5.67
055.0-065.0 252   2.26   5.16
065.0-075.0 228   2.48   4.85
075.0-085.0 234   2.13   5.04
085.0-095.0 312   2.95   5.20
095.0-105.0 262   2.44   6.09
105.0-115.0 240   2.35   6.70
115.0-125.0 228   2.61   5.87
125.0-135.0 144   2.14   6.93
135.0-145.0 172   2.01   7.14
145.0-155.0 156   2.48   7.58
155.0-165.0 148   2.73   8.49
165.0-175.0 156   2.52   8.18
175.0-185.0 168   2.44   8.38
185.0-195.0 168   2.63   8.74
195.0-205.0 170   2.43   6.55
205.0-215.0 188   2.26   5.77
215.0-225.0 170   2.39   5.84
225.0-235.0 174   2.01   5.44
235.0-245.0 212   2.46   5.87
245.0-255.0 210   2.55   6.49
255.0-265.0 236   2.84   6.61
265.0-275.0 310   3.16   7.35
275.0-285.0 244   2.97   7.82
285.0-295.0 274   2.99   7.78
295.0-305.0 260   2.57   8.24
305.0-315.0 178   2.66   9.53
315.0-325.0 174   2.64  10.36
325.0-335.0 170   2.46  10.27
335.0-345.0 158   1.88  10.38
345.0-355.0 158   3.01   9.38
