355.0-005.0 190   2.15   5.54
005.0-015.0 200   1.97   6.67
015.0-025.0 210   1.88   8.16
025.0-035.0 252   2.58   9.97
035.0-045.0 236   2.37  11.93
045.0-055.0 240   2.71  14.13
055.0-065.0 300   2.72  15.51
065.0-075.0 262   2.49  15.78
075.0-085.0 264   2.21  14.04
085.0-095.0 298   3.06  14.06
095.0-105.0 256   2.55  14.31
105.0-115.0 208   2.26  15.06
115.0-125.0 192   2.29  14.56
125.0-135.0 138   1.57  15.95
135.0-145.0 154   2.53  15.63
145.0-155.0 136   2.32  15.78
155.0-165.0 144   2.54  13.61
165.0-175.0 150   3.05  13.00
175.0-185.0 174   2.28  11.43
185.0-195.0 184   2.44   9.22
195.0-205.0 206   2.04   7.41
205.0-215.0 228   2.39   7.05
215.0-225.0 222   2.03   4.44
225.0-235.0 218   1.70   4.04
235.0-245.0 266   1.65   3.30
245.0-255.0 262   1.31   2.43
255.0-265.0 264   1.36   2.29
265.0-275.0 296   1.47   2.48
275.0-285.0 254   1.41   2.36
285.0-295.0 254   1.25   2.23
295.0-305.0 210   1.09   2.52
305.0-315.0 162   1.04   2.24
315.0-325.0 160   1.15   2.37
325.0-335.0 148   1.15   2.59
335.0-345.0 148   1.38   3.38
345.0-355.0 154   1.45   4.06
