355.0-005.0   4   1.35   6.30
005.0-015.0   4   1.71   8.88
015.0-025.0   4   2.13   8.18
025.0-035.0   4   2.29  11.88
035.0-045.0   2   0.30  11.00
045.0-055.0   4   2.58  11.38
055.0-065.0   4   2.56  13.57
065.0-075.0   3   0.22  14.80
075.0-085.0   7   3.48  13.49
085.0-095.0   8   2.47   9.60
095.0-105.0   6   1.17   9.42
105.0-115.0   3   1.60  11.17
115.0-125.0   2   0.45  11.15
125.0-135.0   3   0.41  12.00
135.0-145.0   1    N/A  15.20
145.0-155.0   1    N/A  14.40
155.0-165.0   5   2.09  12.36
165.0-175.0   4   0.33   8.38
175.0-185.0   3   0.22  10.60
185.0-195.0   3   0.49   8.07
195.0-205.0   4   1.67   5.68
205.0-215.0   4   1.25   6.05
215.0-225.0   2   0.40   4.00
225.0-235.0   4   1.60   4.55
235.0-245.0   3   0.94   4.70
245.0-255.0   4   1.56   4.28
255.0-265.0   4   0.85   5.77
265.0-275.0   9   2.19   4.91
275.0-285.0   6   1.05   5.20
285.0-295.0   6   2.65   6.80
295.0-305.0   1    N/A   9.10
305.0-315.0   3   2.23  13.37
315.0-325.0   2   0.60  10.90
325.0-335.0   1    N/A   5.20
335.0-345.0   5   1.05   4.40
345.0-355.0   3   2.05   5.87
