355.0-005.0   2   0.25   5.95
005.0-015.0   3   1.69   6.90
015.0-025.0   2   0.95   9.05
025.0-035.0   2   0.10  11.50
035.0-045.0   3   1.56  10.13
045.0-055.0   1    N/A  13.80
055.0-065.0   2   4.05  11.55
065.0-075.0   2   2.55  11.35
075.0-085.0   3   0.65  10.70
085.0-095.0   4   1.84  13.65
095.0-105.0   9   2.22  10.13
105.0-115.0   6   0.44   8.97
115.0-125.0   8   2.46   9.64
125.0-135.0   2   0.45  12.15
135.0-145.0   5   1.14  13.24
145.0-155.0   2   3.05  15.75
155.0-165.0   7   1.69  14.23
165.0-175.0   5   1.37  10.42
175.0-185.0   1    N/A   8.20
185.0-195.0   4   1.61   5.67
195.0-205.0   2   1.40   6.20
205.0-215.0   1    N/A   4.60
215.0-225.0   4   0.39   4.10
225.0-235.0   1    N/A   0.80
235.0-245.0   1    N/A   5.00
245.0-255.0   2   3.15   5.45
255.0-265.0   3   1.03   7.97
265.0-275.0   2   1.00   4.50
275.0-285.0   5   1.49   6.62
285.0-295.0  11   2.79   6.06
295.0-305.0   6   4.73   8.43
305.0-315.0   6   3.92  11.65
315.0-325.0   3   1.14   7.97
325.0-335.0   3   1.27   6.67
335.0-345.0   8   1.78   5.06
345.0-355.0   5   0.68   5.18
