355.0-005.0   1    N/A   5.00
005.0-015.0   2   0.35   5.65
015.0-025.0   2   1.55   7.95
025.0-035.0   5   1.19   8.72
035.0-045.0   9   2.10  13.82
045.0-055.0   4   2.13  13.30
055.0-065.0   5   2.04  14.16
065.0-075.0   4   2.91  11.20
075.0-085.0   6   1.25  10.92
085.0-095.0   2   0.65   9.75
095.0-105.0  10   1.89  10.33
105.0-115.0   3   1.13   9.03
115.0-125.0   5   0.60  10.16
125.0-135.0   4   2.11   9.78
135.0-145.0   1    N/A   9.50
145.0-155.0   2   3.30  14.70
155.0-165.0   1    N/A   9.60
165.0-175.0   2   2.90  14.20
175.0-185.0   1    N/A   9.40
185.0-195.0   2   0.30  10.70
195.0-205.0   2   1.20   6.80
205.0-215.0   5   0.82   6.06
215.0-225.0   7   1.53   4.56
225.0-235.0   4   0.97   4.90
235.0-245.0   5   1.57   3.92
245.0-255.0   5   0.93   3.86
255.0-265.0   5   0.76   5.54
265.0-275.0   4   1.93   4.92
275.0-285.0   5   1.66   7.16
285.0-295.0   7   2.46   6.73
295.0-305.0   5   2.62   9.32
305.0-315.0   4   1.71   7.15
315.0-325.0   1    N/A   7.80
325.0-335.0   3   0.87   5.93
335.0-345.0   1    N/A   7.00
345.0-355.0   2   1.10   6.10
