355.0-005.0 174   1.61   4.01
005.0-015.0 188   1.40   4.82
015.0-025.0 210   1.63   6.00
025.0-035.0 258   1.86   7.18
035.0-045.0 244   2.13   8.25
045.0-055.0 252   1.69   9.08
055.0-065.0 322   2.40   9.38
065.0-075.0 300   2.33   9.96
075.0-085.0 286   2.28  10.64
085.0-095.0 288   2.66  11.18
095.0-105.0 210   2.25  12.41
105.0-115.0 198   2.44  13.07
115.0-125.0 214   2.37  14.26
125.0-135.0 140   2.09  15.85
135.0-145.0 144   2.10  16.00
145.0-155.0 134   2.31  15.31
155.0-165.0 138   2.56  14.54
165.0-175.0 142   2.72  14.35
175.0-185.0 160   2.26  12.12
185.0-195.0 174   2.11  10.44
195.0-205.0 206   2.07   8.71
205.0-215.0 228   2.07   7.70
215.0-225.0 230   1.97   5.62
225.0-235.0 226   2.01   5.10
235.0-245.0 282   1.87   4.09
245.0-255.0 290   1.48   3.09
255.0-265.0 288   1.63   2.60
265.0-275.0 336   1.35   2.46
275.0-285.0 202   1.23   2.34
285.0-295.0 228   1.05   2.01
295.0-305.0 222   0.96   2.13
305.0-315.0 166   1.00   2.17
315.0-325.0 152   1.03   2.21
325.0-335.0 146   0.98   2.23
335.0-345.0 142   0.93   2.75
345.0-355.0 148   1.31   3.23
