355.0-005.0   1    N/A   1.00
005.0-015.0   1    N/A   4.70
015.0-025.0 N/A    N/A    N/A
025.0-035.0   1    N/A   6.10
035.0-045.0 N/A    N/A    N/A
045.0-055.0   7   1.44   6.31
055.0-065.0   5   3.06   8.60
065.0-075.0  11   2.18   9.04
075.0-085.0   9   1.48   8.89
085.0-095.0   7   1.82   9.44
095.0-105.0   5   2.45  12.54
105.0-115.0   6   2.41  12.07
115.0-125.0   2   3.65   8.45
125.0-135.0   1    N/A  10.80
135.0-145.0   2   1.55  10.85
145.0-155.0 N/A    N/A    N/A
155.0-165.0 N/A    N/A    N/A
165.0-175.0 N/A    N/A    N/A
175.0-185.0 N/A    N/A    N/A
185.0-195.0   2   1.45   7.15
195.0-205.0 N/A    N/A    N/A
205.0-215.0   1    N/A  19.70
215.0-225.0 N/A    N/A    N/A
225.0-235.0   5   4.66   6.28
235.0-245.0   4   4.13   4.75
245.0-255.0   8   1.28   3.24
255.0-265.0  10   1.42   3.18
265.0-275.0  11   2.97   4.30
275.0-285.0   3   1.07   3.60
285.0-295.0   8   1.51   2.26
295.0-305.0   2   0.85   1.75
305.0-315.0   2   2.15   2.35
315.0-325.0 N/A    N/A    N/A
325.0-335.0   2   0.50   0.80
335.0-345.0 N/A    N/A    N/A
345.0-355.0 N/A    N/A    N/A
