355.0-005.0 N/A    N/A    N/A
005.0-015.0   2   0.40   7.90
015.0-025.0 N/A    N/A    N/A
025.0-035.0 N/A    N/A    N/A
035.0-045.0   1    N/A   1.90
045.0-055.0   3   3.12   5.83
055.0-065.0   4   2.17   5.55
065.0-075.0   5   1.82   5.50
075.0-085.0   5   1.45   3.96
085.0-095.0  12   1.97   3.34
095.0-105.0   8   1.75   4.10
105.0-115.0   7   1.54   5.81
115.0-125.0   8   2.21   5.72
125.0-135.0   3   1.72   8.93
135.0-145.0   1    N/A   8.70
145.0-155.0   3   1.60   7.33
155.0-165.0 N/A    N/A    N/A
165.0-175.0 N/A    N/A    N/A
175.0-185.0 N/A    N/A    N/A
185.0-195.0   2   3.10   7.50
195.0-205.0 N/A    N/A    N/A
205.0-215.0 N/A    N/A    N/A
215.0-225.0   1    N/A   6.30
225.0-235.0   2   1.45   9.55
235.0-245.0   3   0.91   5.83
245.0-255.0   4   1.18   9.72
255.0-265.0   5   3.02  14.72
265.0-275.0   9   1.91  14.71
275.0-285.0   9   2.31  10.20
285.0-295.0   6   2.83   7.13
295.0-305.0  11   2.21  11.25
305.0-315.0   6   2.81  13.07
315.0-325.0 N/A    N/A    N/A
325.0-335.0   4   2.22   7.78
335.0-345.0 N/A    N/A    N/A
345.0-355.0 N/A    N/A    N/A
