355.0-005.0 184   1.96   6.43
005.0-015.0 194   1.85   6.18
015.0-025.0 206   2.08   7.27
025.0-035.0 252   2.45   9.13
035.0-045.0 246   2.11   9.18
045.0-055.0 264   2.33   8.43
055.0-065.0 354   2.52   6.97
065.0-075.0 352   2.29   5.74
075.0-085.0 334   1.95   5.08
085.0-095.0 372   2.18   5.32
095.0-105.0 302   2.13   5.85
105.0-115.0 282   2.34   6.06
115.0-125.0 266   2.26   7.15
125.0-135.0 164   1.81   9.07
135.0-145.0 192   2.23   9.39
145.0-155.0 164   1.77   9.30
155.0-165.0 160   1.99   8.93
165.0-175.0 152   2.28   8.04
175.0-185.0 168   1.72   6.25
185.0-195.0 178   2.01   6.61
195.0-205.0 204   2.15   6.24
205.0-215.0 220   2.05   5.96
215.0-225.0 230   2.34   5.44
225.0-235.0 228   2.20   5.84
235.0-245.0 302   2.35   6.74
245.0-255.0 326   2.99   9.77
255.0-265.0 340   2.84  13.03
265.0-275.0 404   2.78  12.78
275.0-285.0 294   2.51  10.50
285.0-295.0 314   2.95   9.82
295.0-305.0 300   2.22  11.06
305.0-315.0 212   2.57  11.85
315.0-325.0 196   2.42   9.70
325.0-335.0 178   1.94   7.22
335.0-345.0 166   1.94   6.78
345.0-355.0 160   2.71   6.98
