355.0-005.0 176   1.78  10.83
005.0-015.0 178   2.02  13.48
015.0-025.0 206   1.76  14.09
025.0-035.0 252   2.40  14.77
035.0-045.0 232   2.00  15.89
045.0-055.0 260   2.56  16.03
055.0-065.0 342   2.78  15.97
065.0-075.0 364   2.42  13.74
075.0-085.0 358   2.39  12.38
085.0-095.0 396   2.32  10.74
095.0-105.0 324   1.99   9.13
105.0-115.0 278   1.89   7.78
115.0-125.0 266   1.91   6.73
125.0-135.0 166   1.51   6.06
135.0-145.0 188   1.33   5.14
145.0-155.0 164   1.57   5.24
155.0-165.0 152   1.42   4.65
165.0-175.0 150   1.35   3.93
175.0-185.0 166   1.24   3.95
185.0-195.0 164   1.14   3.00
195.0-205.0 198   1.03   2.67
205.0-215.0 222   1.05   2.96
215.0-225.0 218   1.04   2.38
225.0-235.0 230   1.43   3.01
235.0-245.0 292   1.48   3.53
245.0-255.0 320   2.05   4.97
255.0-265.0 356   2.84   7.21
265.0-275.0 430   2.63   7.68
275.0-285.0 314   2.48   7.22
285.0-295.0 330   2.74   7.97
295.0-305.0 296   3.88  11.49
305.0-315.0 206   2.91  13.62
315.0-325.0 196   2.34  10.69
325.0-335.0 180   1.90   9.67
335.0-345.0 158   1.79   9.87
345.0-355.0 160   1.43  10.16
