355.0-005.0  46   1.78  11.87
005.0-015.0  48   1.98  14.09
015.0-025.0  67   1.78  14.81
025.0-035.0  75   2.07  14.40
035.0-045.0  77   2.13  15.93
045.0-055.0  71   1.77  15.93
055.0-065.0  86   2.21  15.69
065.0-075.0  92   2.07  13.88
075.0-085.0  84   2.03  13.88
085.0-095.0  89   2.08  11.98
095.0-105.0  79   1.86   9.92
105.0-115.0  67   1.42   8.71
115.0-125.0  54   1.88   7.48
125.0-135.0  41   1.17   6.38
135.0-145.0  34   1.25   5.36
145.0-155.0  36   1.65   6.38
155.0-165.0  39   1.15   5.43
165.0-175.0  35   1.53   5.36
175.0-185.0  44   1.28   4.87
185.0-195.0  43   1.19   3.23
195.0-205.0  62   0.82   2.64
205.0-215.0  77   1.04   2.40
215.0-225.0  64   1.03   2.36
225.0-235.0  65   1.11   2.37
235.0-245.0  80   1.59   3.24
245.0-255.0  79   1.69   6.05
255.0-265.0  92   3.11   7.57
265.0-275.0  99   2.88   7.96
275.0-285.0  75   2.15   7.06
285.0-295.0  79   2.26   7.92
295.0-305.0  61   4.12  12.23
305.0-315.0  46   2.23  11.83
315.0-325.0  38   2.47  10.92
325.0-335.0  35   2.05  10.71
335.0-345.0  40   1.77  10.17
345.0-355.0  37   1.16  10.12
