355.0-005.0   9   2.72   7.46
005.0-015.0   6   1.52   6.25
015.0-025.0   5   1.45   8.58
025.0-035.0   2   1.25   8.45
035.0-045.0   1    N/A   8.30
045.0-055.0   5   0.69   9.14
055.0-065.0   2   0.45   4.25
065.0-075.0   1    N/A   6.90
075.0-085.0   4   1.29   5.85
085.0-095.0   2   2.55   5.25
095.0-105.0   1    N/A   5.90
105.0-115.0   8   2.41   5.95
115.0-125.0   6   2.66   6.27
125.0-135.0   5   1.96   7.44
135.0-145.0   5   1.87  10.04
145.0-155.0   1    N/A   9.30
155.0-165.0   3   1.11  10.87
165.0-175.0   3   4.25   9.37
175.0-185.0   8   0.99   7.31
185.0-195.0   6   2.35   7.60
195.0-205.0   4   1.63   8.50
205.0-215.0   3   0.93   7.30
215.0-225.0   1    N/A   7.60
225.0-235.0   4   1.62   7.45
235.0-245.0   2   0.70   7.10
245.0-255.0   2   3.65   8.25
255.0-265.0   3   2.91   8.50
265.0-275.0   1    N/A  10.00
275.0-285.0   3   2.66   9.30
285.0-295.0   6   1.92   8.60
295.0-305.0   8   2.04  10.56
305.0-315.0   3   3.07  10.83
315.0-325.0   7   4.06  12.27
325.0-335.0   1    N/A   9.70
335.0-345.0   3   1.60  10.23
345.0-355.0   2   1.80  10.50
