355.0-005.0 178   1.78   9.15
005.0-015.0 184   2.20  10.15
015.0-025.0 198   2.15  10.67
025.0-035.0 228   2.82  13.58
035.0-045.0 234   3.10  15.95
045.0-055.0 256   3.02  18.07
055.0-065.0 344   3.43  18.70
065.0-075.0 356   3.39  17.50
075.0-085.0 358   3.82  17.14
085.0-095.0 392   3.50  15.86
095.0-105.0 324   3.05  13.73
105.0-115.0 288   2.44  10.79
115.0-125.0 266   2.38   9.43
125.0-135.0 172   1.69   8.75
135.0-145.0 184   2.03   8.20
145.0-155.0 160   1.62   6.76
155.0-165.0 156   1.53   5.34
165.0-175.0 150   1.73   5.33
175.0-185.0 162   1.51   4.27
185.0-195.0 176   1.31   3.70
195.0-205.0 190   1.34   3.52
205.0-215.0 202   1.20   3.30
215.0-225.0 210   1.44   3.22
225.0-235.0 236   1.44   3.67
235.0-245.0 290   2.04   5.21
245.0-255.0 320   2.38   7.32
255.0-265.0 346   2.91   9.51
265.0-275.0 430   2.67  10.24
275.0-285.0 310   2.38   9.87
285.0-295.0 334   2.91  11.20
295.0-305.0 304   3.60  15.55
305.0-315.0 208   3.50  18.43
315.0-325.0 196   2.60  13.14
325.0-335.0 176   1.97   9.81
335.0-345.0 160   1.71   9.02
345.0-355.0 158   2.01   9.48
