355.0-005.0 188   1.98   5.65
005.0-015.0 190   1.91   5.21
015.0-025.0 192   1.83   4.87
025.0-035.0 238   1.58   4.66
035.0-045.0 214   1.92   4.82
045.0-055.0 238   1.61   3.93
055.0-065.0 300   2.12   4.29
065.0-075.0 302   1.86   4.03
075.0-085.0 288   1.92   3.87
085.0-095.0 344   1.98   4.53
095.0-105.0 300   1.99   4.48
105.0-115.0 264   1.96   5.92
115.0-125.0 258   2.01   6.20
125.0-135.0 168   1.48   6.85
135.0-145.0 192   1.91   7.20
145.0-155.0 160   1.74   7.78
155.0-165.0 158   2.24   7.48
165.0-175.0 156   1.87   7.29
175.0-185.0 172   1.93   6.42
185.0-195.0 176   2.01   6.20
195.0-205.0 188   2.39   5.57
205.0-215.0 214   2.31   5.84
215.0-225.0 202   1.91   5.69
225.0-235.0 210   2.25   5.96
235.0-245.0 262   2.36   6.60
245.0-255.0 272   2.82   9.41
255.0-265.0 300   2.59  11.06
265.0-275.0 354   3.03  11.26
275.0-285.0 274   2.09   8.65
285.0-295.0 310   2.49   8.52
295.0-305.0 288   2.25   9.66
305.0-315.0 200   2.05  10.21
315.0-325.0 204   1.96   8.85
325.0-335.0 178   1.48   6.95
335.0-345.0 164   1.83   7.20
345.0-355.0 162   1.93   6.91
