355.0-005.0 154   1.54   6.96
005.0-015.0 154   1.99   7.44
015.0-025.0 180   2.04   9.20
025.0-035.0 236   2.97  10.44
035.0-045.0 230   2.22  12.76
045.0-055.0 246   2.70  13.74
055.0-065.0 334   2.92  13.06
065.0-075.0 348   2.87  12.00
075.0-085.0 344   3.14  10.98
085.0-095.0 386   2.59   9.36
095.0-105.0 306   2.28   7.91
105.0-115.0 266   2.06   6.28
115.0-125.0 258   1.69   5.28
125.0-135.0 170   1.35   4.89
135.0-145.0 174   1.61   4.30
145.0-155.0 134   1.27   3.78
155.0-165.0 132   1.50   3.76
165.0-175.0 138   1.10   3.91
175.0-185.0 140   1.11   3.52
185.0-195.0 140   1.19   3.21
195.0-205.0 172   1.31   3.36
205.0-215.0 212   1.32   3.08
215.0-225.0 206   1.71   3.42
225.0-235.0 224   1.55   3.87
235.0-245.0 276   1.87   4.84
245.0-255.0 322   2.51   7.25
255.0-265.0 342   3.05   9.17
265.0-275.0 416   2.49   9.04
275.0-285.0 300   2.12   7.83
285.0-295.0 318   2.37   7.71
295.0-305.0 282   2.54  11.15
305.0-315.0 204   2.03  11.91
315.0-325.0 190   2.11   8.53
325.0-335.0 148   1.89   6.20
335.0-345.0 138   1.73   5.79
345.0-355.0 140   1.79   5.88
