355.0-005.0 194   1.95  10.02
005.0-015.0 202   1.93   8.95
015.0-025.0 218   2.03   8.68
025.0-035.0 264   1.99   9.10
035.0-045.0 262   1.92  10.03
045.0-055.0 282   1.84   9.53
055.0-065.0 364   2.17   8.08
065.0-075.0 364   2.01   6.84
075.0-085.0 352   2.04   6.79
085.0-095.0 392   2.14   7.60
095.0-105.0 326   2.24   8.51
105.0-115.0 288   2.16  10.17
115.0-125.0 270   2.14  10.25
125.0-135.0 174   1.46  12.68
135.0-145.0 196   2.00  12.15
145.0-155.0 168   2.10  12.21
155.0-165.0 166   1.85  11.61
165.0-175.0 160   2.04  11.07
175.0-185.0 178   1.71   9.68
185.0-195.0 186   1.97   8.85
195.0-205.0 214   1.67   7.95
205.0-215.0 234   2.20   8.51
215.0-225.0 240   2.33   8.25
225.0-235.0 248   2.06   7.75
235.0-245.0 314   2.51   9.20
245.0-255.0 334   3.03  12.72
255.0-265.0 354   3.06  15.65
265.0-275.0 422   3.30  15.42
275.0-285.0 314   2.57  13.24
285.0-295.0 336   2.31  13.15
295.0-305.0 302   2.54  14.77
305.0-315.0 214   2.74  16.06
315.0-325.0 206   2.42  14.09
325.0-335.0 186   2.14  11.64
335.0-345.0 172   1.66  11.19
345.0-355.0 168   1.91  11.84
