355.0-005.0   4   0.89  10.70
005.0-015.0   4   2.48   9.07
015.0-025.0   4   3.40   7.12
025.0-035.0   4   1.51  11.30
035.0-045.0   2   0.35  15.95
045.0-055.0   4   1.79  10.22
055.0-065.0   4   2.26  11.12
065.0-075.0   3   1.46   7.03
075.0-085.0   7   1.55   8.20
085.0-095.0   8   1.78   6.82
095.0-105.0   6   2.69  10.23
105.0-115.0   3   2.86   7.13
115.0-125.0   2   1.90  10.00
125.0-135.0   3   0.91  13.93
135.0-145.0   1    N/A  14.70
145.0-155.0   1    N/A   8.70
155.0-165.0   5   3.14   9.98
165.0-175.0   4   2.64   9.95
175.0-185.0   3   1.22   9.57
185.0-195.0   3   1.70   9.80
195.0-205.0   4   0.50   8.25
205.0-215.0   4   1.68  11.05
215.0-225.0   2   2.95   8.65
225.0-235.0   4   2.11   7.85
235.0-245.0   3   0.65  11.00
245.0-255.0   4   2.50  11.05
255.0-265.0   4   4.22  14.22
265.0-275.0   9   2.87  17.86
275.0-285.0   6   1.74  12.90
285.0-295.0   6   4.87  10.90
295.0-305.0   1    N/A  10.10
305.0-315.0   3   3.07  17.60
315.0-325.0   2   0.65  14.55
325.0-335.0   1    N/A  10.90
335.0-345.0   5   1.75  11.70
345.0-355.0   3   2.32  12.03
