355.0-005.0   2   3.40  10.70
005.0-015.0   3   0.93  14.77
015.0-025.0   2   2.30  13.80
025.0-035.0   2   0.35  18.75
035.0-045.0   3   0.60  17.43
045.0-055.0   1    N/A  20.50
055.0-065.0   2   1.35  19.25
065.0-075.0   2   2.40  13.90
075.0-085.0   3   1.02  12.40
085.0-095.0   4   1.59  14.03
095.0-105.0   9   2.39  12.23
105.0-115.0   6   1.07   9.12
115.0-125.0   8   1.22   8.64
125.0-135.0   2   0.20   9.60
135.0-145.0   5   1.08  11.34
145.0-155.0   2   2.55  12.45
155.0-165.0   7   2.46  11.99
165.0-175.0   5   2.20   8.68
175.0-185.0   1    N/A   5.70
185.0-195.0   4   1.53   5.50
195.0-205.0   2   0.80   4.40
205.0-215.0   1    N/A   3.60
215.0-225.0   4   1.14   4.30
225.0-235.0   1    N/A   1.50
235.0-245.0   1    N/A   4.00
245.0-255.0   2   3.00   5.90
255.0-265.0   3   0.12   9.17
265.0-275.0   2   1.55   6.25
275.0-285.0   5   1.79   7.14
285.0-295.0  11   2.34   7.45
295.0-305.0   6   3.68   8.90
305.0-315.0   6   1.93  13.40
315.0-325.0   3   0.68  11.67
325.0-335.0   3   0.81   8.17
335.0-345.0   8   2.10   9.64
345.0-355.0   5   0.39   9.46
