355.0-005.0   5   1.27   8.24
005.0-015.0   2   0.20   8.40
015.0-025.0   7   2.04   9.31
025.0-035.0   1    N/A  11.50
035.0-045.0   3   2.54  11.67
045.0-055.0   3   1.41  13.47
055.0-065.0   7   1.71  14.17
065.0-075.0   5   2.04  14.04
075.0-085.0   9   1.77  10.61
085.0-095.0   6   2.07   9.42
095.0-105.0   3   0.82  13.13
105.0-115.0   1    N/A   9.70
115.0-125.0   4   1.94  10.47
125.0-135.0   1    N/A  10.50
135.0-145.0   2   0.05  11.95
145.0-155.0   4   1.60  11.45
155.0-165.0   1    N/A   9.40
165.0-175.0   2   2.15  10.35
175.0-185.0   5   0.74   6.52
185.0-195.0   2   1.15   5.45
195.0-205.0   5   1.52   5.68
205.0-215.0   3   0.22   5.90
215.0-225.0   2   0.60   5.10
225.0-235.0   3   1.53   4.33
235.0-245.0   7   1.83   4.24
245.0-255.0   3   1.51   5.67
255.0-265.0   7   3.39   7.37
265.0-275.0  10   2.12   9.88
275.0-285.0   3   1.82   8.87
285.0-295.0   2   1.05  12.05
295.0-305.0   3   2.38   9.97
305.0-315.0   2   1.95  12.25
315.0-325.0   2   2.55   8.45
325.0-335.0   4   0.97   8.22
335.0-345.0   1    N/A   6.00
345.0-355.0   2   2.00   7.30
