355.0-005.0   3   0.82  10.13
005.0-015.0   4   2.78   7.07
015.0-025.0   3   0.65   9.47
025.0-035.0   5   2.81  11.96
035.0-045.0   5   2.53  13.26
045.0-055.0   3   2.19  15.20
055.0-065.0   5   2.07  14.86
065.0-075.0   4   1.41  12.17
075.0-085.0   5   2.96  10.28
085.0-095.0   8   2.01   8.30
095.0-105.0   5   1.48   9.14
105.0-115.0   3   0.45   8.73
115.0-125.0   4   0.61  10.33
125.0-135.0   2   1.40   9.40
135.0-145.0   2   0.65  11.35
145.0-155.0   3   2.48   9.03
155.0-165.0   3   1.79  13.03
165.0-175.0   1    N/A  11.60
175.0-185.0   3   2.98  10.23
185.0-195.0   4   1.84   6.02
195.0-205.0   1    N/A   5.50
205.0-215.0   6   0.86   5.15
215.0-225.0   4   1.57   3.83
225.0-235.0   5   1.52   4.82
235.0-245.0   2   1.75   6.75
245.0-255.0   5   1.72   6.20
255.0-265.0   5   3.55   7.80
265.0-275.0   9   2.16  10.04
275.0-285.0   4   1.19   8.67
285.0-295.0   4   1.21   9.62
295.0-305.0   5   2.45  13.24
305.0-315.0   2   2.40  12.90
315.0-325.0   2   0.15  11.75
325.0-335.0   3   3.52   5.27
335.0-345.0   3   2.08   9.17
345.0-355.0   1    N/A   6.90
