355.0-005.0   4   1.30   8.33
005.0-015.0   5   1.78   7.70
015.0-025.0   5   1.09   8.34
025.0-035.0   4   1.66  10.12
035.0-045.0   7   1.29  13.97
045.0-055.0   5   1.81  13.92
055.0-065.0   7   1.23  12.21
065.0-075.0   7   1.62   9.49
075.0-085.0   2   0.15   7.35
085.0-095.0   1    N/A   9.70
095.0-105.0   1    N/A  13.90
105.0-115.0   2   0.55  11.65
115.0-125.0   1    N/A  13.40
125.0-135.0   3   2.05  14.43
135.0-145.0   3   1.33  13.17
145.0-155.0   3   1.08  11.47
155.0-165.0   4   3.50   7.85
165.0-175.0   3   1.85   8.50
175.0-185.0   4   1.78   6.70
185.0-195.0   5   0.99   5.06
195.0-205.0   5   1.12   5.56
205.0-215.0   4   1.21   5.08
215.0-225.0   5   1.20   4.36
225.0-235.0   4   1.79   3.23
235.0-245.0   8   1.73   4.22
245.0-255.0   5   3.38   4.66
255.0-265.0   4   2.70   7.40
265.0-275.0   2   1.65   8.35
275.0-285.0   2   1.35  10.45
285.0-295.0   2   0.20  11.70
295.0-305.0   1    N/A  11.80
305.0-315.0   1    N/A  11.30
315.0-325.0   3   4.12   8.30
325.0-335.0   5   1.29   7.64
335.0-345.0   3   1.16   7.13
345.0-355.0   4   1.86   8.55
