355.0-005.0   4   2.18   7.52
005.0-015.0   2   2.20   6.50
015.0-025.0   4   1.63   8.98
025.0-035.0   8   1.64  10.16
035.0-045.0   1    N/A  14.80
045.0-055.0   5   0.97  13.14
055.0-065.0   4   3.27  14.35
065.0-075.0   3   1.46  11.27
075.0-085.0   3   0.75  14.60
085.0-095.0   9   1.84  10.64
095.0-105.0   6   2.13   8.95
105.0-115.0   3   0.74  10.23
115.0-125.0   5   1.74   8.26
125.0-135.0   3   0.60  10.53
135.0-145.0   1    N/A   4.10
145.0-155.0   1    N/A   9.60
155.0-165.0   4   2.12  12.60
165.0-175.0   2   1.35  11.95
175.0-185.0   4   2.61   5.95
185.0-195.0   2   1.00   5.90
195.0-205.0   4   1.73   6.23
205.0-215.0   8   1.36   5.69
215.0-225.0   1    N/A   3.50
225.0-235.0   4   1.82   4.90
235.0-245.0   3   2.09   5.60
245.0-255.0   4   2.78   6.33
255.0-265.0   3   2.09  10.93
265.0-275.0   7   2.02   8.44
275.0-285.0   8   1.41   7.92
285.0-295.0   3   2.18  10.50
295.0-305.0   4   1.97  10.85
305.0-315.0   4   1.77  13.43
315.0-325.0   1    N/A  12.00
325.0-335.0   2   3.90   5.40
335.0-345.0   4   0.64   8.35
345.0-355.0   2   0.35   8.75
