355.0-005.0 194   2.04  13.44
005.0-015.0 204   2.76  17.22
015.0-025.0 218   2.67  18.29
025.0-035.0 260   3.21  19.73
035.0-045.0 260   3.30  22.09
045.0-055.0 280   3.64  22.60
055.0-065.0 364   3.59  22.82
065.0-075.0 364   3.20  21.59
075.0-085.0 358   3.26  20.28
085.0-095.0 396   3.25  18.10
095.0-105.0 330   2.41  17.02
105.0-115.0 292   2.46  15.65
115.0-125.0 272   2.71  14.47
125.0-135.0 176   2.05  14.92
135.0-145.0 198   2.18  14.14
145.0-155.0 168   2.19  13.69
155.0-165.0 166   2.40  12.53
165.0-175.0 162   2.44  11.78
175.0-185.0 178   2.04  10.23
185.0-195.0 188   1.84   8.52
195.0-205.0 214   1.70   7.59
205.0-215.0 232   1.71   7.22
215.0-225.0 238   1.85   6.05
225.0-235.0 244   1.60   5.84
235.0-245.0 310   1.78   6.17
245.0-255.0 340   2.45   7.95
255.0-265.0 354   3.07  10.48
265.0-275.0 430   2.42  10.46
275.0-285.0 314   1.84   9.57
285.0-295.0 342   2.08   9.66
295.0-305.0 306   2.97  13.03
305.0-315.0 216   2.37  14.85
315.0-325.0 208   2.10  11.71
325.0-335.0 186   1.83  10.59
335.0-345.0 172   1.93  11.31
345.0-355.0 170   1.97  12.24
