355.0-005.0 188   1.82   6.81
005.0-015.0 204   2.16   8.41
015.0-025.0 218   1.90  10.18
025.0-035.0 262   2.33  12.15
035.0-045.0 258   2.66  14.42
045.0-055.0 276   2.87  16.18
055.0-065.0 346   2.86  17.54
065.0-075.0 330   2.75  17.55
075.0-085.0 310   2.97  17.13
085.0-095.0 340   3.66  16.43
095.0-105.0 260   2.75  16.94
105.0-115.0 230   2.55  17.06
115.0-125.0 238   2.94  16.88
125.0-135.0 154   2.32  18.49
135.0-145.0 170   2.83  18.22
145.0-155.0 146   2.68  17.49
155.0-165.0 150   2.91  16.39
165.0-175.0 154   2.96  15.95
175.0-185.0 172   2.65  13.69
185.0-195.0 188   2.29  11.78
195.0-205.0 214   2.09  10.18
205.0-215.0 232   2.19   8.86
215.0-225.0 240   2.34   6.96
225.0-235.0 244   2.19   5.87
235.0-245.0 308   2.24   5.10
245.0-255.0 316   1.75   3.46
255.0-265.0 320   1.71   3.33
265.0-275.0 366   1.60   2.93
275.0-285.0 262   1.36   2.82
285.0-295.0 262   1.55   2.68
295.0-305.0 252   1.47   2.71
305.0-315.0 182   1.24   3.07
315.0-325.0 180   1.32   3.04
325.0-335.0 164   1.43   3.67
335.0-345.0 156   1.31   4.47
345.0-355.0 156   1.53   5.69
