355.0-005.0 N/A    N/A    N/A
005.0-015.0   1    N/A  14.90
015.0-025.0   3   1.06  10.40
025.0-035.0   3   3.86  10.63
035.0-045.0   1    N/A   6.80
045.0-055.0   4   1.12   8.70
055.0-065.0   3   0.42  10.47
065.0-075.0   8   2.76   7.36
075.0-085.0   8   1.63   3.77
085.0-095.0  12   1.72   2.88
095.0-105.0   3   2.98   9.67
105.0-115.0   3   0.58   4.77
115.0-125.0   1    N/A   7.50
125.0-135.0   3   3.40   6.70
135.0-145.0   4   3.63   4.35
145.0-155.0   2   1.30   7.00
155.0-165.0   2   2.50   7.80
165.0-175.0   2   0.70   4.40
175.0-185.0 N/A    N/A    N/A
185.0-195.0   1    N/A   6.80
195.0-205.0   3   1.44   5.17
205.0-215.0 N/A    N/A    N/A
215.0-225.0   4   2.26   2.75
225.0-235.0   3   1.09   4.67
235.0-245.0   3   4.12   4.53
245.0-255.0   6   3.00   5.05
255.0-265.0   5   4.72   7.10
265.0-275.0  13   1.44  10.42
275.0-285.0   7   2.36  11.26
285.0-295.0   3   1.69  10.23
295.0-305.0   2   2.05  11.45
305.0-315.0   2   1.55   9.45
315.0-325.0   5   1.32   7.26
325.0-335.0   2   0.50  10.20
335.0-345.0   2   1.40   7.70
345.0-355.0   2   2.25   5.75
