355.0-005.0 174   1.61   6.62
005.0-015.0 166   2.41   6.64
015.0-025.0 200   2.11   5.33
025.0-035.0 240   2.31   7.51
035.0-045.0 220   2.19   8.27
045.0-055.0 232   1.76   8.94
055.0-065.0 320   2.32   7.18
065.0-075.0 306   2.58   5.61
075.0-085.0 308   1.98   4.67
085.0-095.0 326   2.28   4.17
095.0-105.0 262   1.81   4.53
105.0-115.0 240   1.47   4.62
115.0-125.0 246   1.97   5.37
125.0-135.0 168   1.86   5.95
135.0-145.0 180   1.86   5.82
145.0-155.0 160   2.08   7.64
155.0-165.0 156   2.17   7.42
165.0-175.0 150   1.89   6.26
175.0-185.0 158   1.73   6.33
185.0-195.0 158   1.73   5.35
195.0-205.0 188   1.88   4.67
205.0-215.0 216   1.67   4.53
215.0-225.0 206   1.79   4.55
225.0-235.0 210   1.78   4.30
235.0-245.0 260   2.09   4.10
245.0-255.0 298   2.14   5.35
255.0-265.0 300   2.65   7.59
265.0-275.0 352   2.51   7.64
275.0-285.0 270   2.43   7.40
285.0-295.0 266   2.45   8.20
295.0-305.0 268   2.39   9.89
305.0-315.0 198   1.91  10.28
315.0-325.0 194   2.09   7.87
325.0-335.0 172   2.10   5.70
335.0-345.0 164   1.82   5.61
345.0-355.0 156   1.92   6.42
