355.0-005.0   6   2.18   8.73
005.0-015.0   7   1.65  11.51
015.0-025.0   8   2.26  14.95
025.0-035.0   2   0.85  19.15
035.0-045.0   5   3.75  17.64
045.0-055.0   2   1.90  19.70
055.0-065.0   5   2.75  18.92
065.0-075.0   1    N/A  17.90
075.0-085.0   4   3.42  15.90
085.0-095.0   1    N/A  18.70
095.0-105.0   3   2.25  17.27
105.0-115.0   4   1.62  11.78
115.0-125.0   7   1.92  13.94
125.0-135.0   3   0.70  13.33
135.0-145.0   4   1.37  12.22
145.0-155.0   3   1.28  13.47
155.0-165.0   1    N/A  16.20
165.0-175.0   2   0.65  14.75
175.0-185.0   6   2.60   9.02
185.0-195.0   6   2.17   7.47
195.0-205.0   8   2.06   5.98
205.0-215.0   3   2.77   3.73
215.0-225.0   4   1.25   3.70
225.0-235.0   3   1.14   3.63
235.0-245.0   4   1.55   4.03
245.0-255.0   2   0.70   4.60
255.0-265.0   3   0.49   7.60
265.0-275.0   1    N/A   1.90
275.0-285.0   3   2.00   3.77
285.0-295.0   1    N/A  13.80
295.0-305.0   9   2.33  12.54
305.0-315.0   4   0.90  11.40
315.0-325.0   5   0.99   7.80
325.0-335.0   3   2.04   8.43
335.0-345.0   1    N/A   9.80
345.0-355.0   2   0.50   8.40
