355.0-005.0   5   3.12  11.22
005.0-015.0   2   1.40  13.40
015.0-025.0   4   3.30   9.97
025.0-035.0   5   2.47  10.04
035.0-045.0   5   1.42  11.86
045.0-055.0   4   2.64  12.88
055.0-065.0   2   2.30  11.50
065.0-075.0   7   3.30   8.11
075.0-085.0   8   2.28   7.75
085.0-095.0   5   1.72   6.78
095.0-105.0   4   3.32   7.77
105.0-115.0   2   0.55  14.65
115.0-125.0   3   4.50  16.10
125.0-135.0   3   1.91  16.30
135.0-145.0   1    N/A  21.20
145.0-155.0   4   3.50  12.10
155.0-165.0   3   1.52  13.53
165.0-175.0   1    N/A  14.00
175.0-185.0   5   2.80  10.50
185.0-195.0   2   2.20  11.20
195.0-205.0   4   1.72   7.13
205.0-215.0   4   1.33   8.03
215.0-225.0   5   1.72   8.22
225.0-235.0   3   3.26   8.53
235.0-245.0   3   4.43   5.80
245.0-255.0   6   2.42  14.63
255.0-265.0   5   4.35  15.16
265.0-275.0   9   5.12  15.14
275.0-285.0   4   3.66  18.73
285.0-295.0   2   1.10  15.60
295.0-305.0   2   4.55  18.25
305.0-315.0   3   1.53  21.80
315.0-325.0   2   5.60  18.30
325.0-335.0   4   2.82  12.68
335.0-345.0   3   5.02  15.40
345.0-355.0   2   0.10  14.30
