355.0-005.0   9   2.09  16.08
005.0-015.0   5   0.58  12.30
015.0-025.0   2   0.10   8.70
025.0-035.0   3   3.51  10.10
035.0-045.0   3   1.94  11.07
045.0-055.0   1    N/A  18.80
055.0-065.0   2   0.20  20.50
065.0-075.0   2   1.85   8.45
075.0-085.0   1    N/A   9.70
085.0-095.0   1    N/A  15.00
095.0-105.0   2   1.25  16.55
105.0-115.0   5   1.34  14.34
115.0-125.0   8   2.40  14.26
125.0-135.0   5   3.03  15.26
135.0-145.0   7   4.76  16.71
145.0-155.0   1    N/A  14.10
155.0-165.0   6   2.95  18.25
165.0-175.0   5   5.57  12.26
175.0-185.0   9   2.37  15.31
185.0-195.0   3   0.57  10.20
195.0-205.0   4   3.51  13.00
205.0-215.0   2   2.35  10.35
215.0-225.0   4   2.50   9.93
225.0-235.0   1    N/A  12.50
235.0-245.0   2   0.75  11.75
245.0-255.0   1    N/A  12.30
255.0-265.0   1    N/A  13.30
265.0-275.0   2   1.55  23.55
275.0-285.0   1    N/A  19.60
285.0-295.0   2   0.65  21.55
295.0-305.0   8   4.11  23.48
305.0-315.0   7   4.32  22.61
315.0-325.0   9   6.98  22.14
325.0-335.0   1    N/A  17.00
335.0-345.0   6   4.06  18.55
345.0-355.0   5   2.83  17.90
