355.0-005.0   2   1.00  11.70
005.0-015.0   3   2.72  11.70
015.0-025.0   2   0.55  11.15
025.0-035.0   2   1.35  12.05
035.0-045.0   3   2.02  11.13
045.0-055.0   1    N/A  17.40
055.0-065.0   2   0.45   6.75
065.0-075.0   2   2.60   8.00
075.0-085.0   3   1.76   9.03
085.0-095.0   4   1.68   9.90
095.0-105.0   9   2.88   9.44
105.0-115.0   6   1.26  12.12
115.0-125.0   8   3.59  13.59
125.0-135.0   2   0.20  13.20
135.0-145.0   5   2.61  16.28
145.0-155.0   2   1.85  14.65
155.0-165.0   7   1.65  14.10
165.0-175.0   5   1.87  12.48
175.0-185.0   1    N/A  10.20
185.0-195.0   4   2.36  11.82
195.0-205.0   2   2.45  11.35
205.0-215.0   1    N/A  11.00
215.0-225.0   4   1.50   8.80
225.0-235.0   1    N/A   8.80
235.0-245.0   1    N/A  12.40
245.0-255.0   2   3.30  12.40
255.0-265.0   3   2.29  13.30
265.0-275.0   2   2.75  15.15
275.0-285.0   5   3.69  14.42
285.0-295.0  11   1.65  15.99
295.0-305.0   6   4.07  18.02
305.0-315.0   6   5.06  21.27
315.0-325.0   3   1.42  16.80
325.0-335.0   3   1.22  14.63
335.0-345.0   8   2.89  13.29
345.0-355.0   5   1.07  15.86
