355.0-005.0   4   3.49  14.03
005.0-015.0   5   3.17  12.06
015.0-025.0   5   2.41  10.12
025.0-035.0   4   1.80   9.65
035.0-045.0   7   1.63  11.19
045.0-055.0   5   2.06   8.92
055.0-065.0   7   2.58  10.16
065.0-075.0   7   2.41   9.07
075.0-085.0   2   1.95   8.25
085.0-095.0   1    N/A  10.70
095.0-105.0   1    N/A  12.30
105.0-115.0   2   3.25  13.85
115.0-125.0   1    N/A  11.40
125.0-135.0   3   1.87  15.77
135.0-145.0   3   3.41  13.53
145.0-155.0   3   1.94  13.30
155.0-165.0   4   1.99  10.70
165.0-175.0   3   1.62  13.53
175.0-185.0   4   2.32  14.80
185.0-195.0   5   1.13   8.14
195.0-205.0   5   2.09   9.66
205.0-215.0   4   2.16   9.33
215.0-225.0   5   1.71   9.98
225.0-235.0   4   2.46   7.48
235.0-245.0   8   3.68   7.70
245.0-255.0   5   4.21  11.32
255.0-265.0   4   4.29  20.40
265.0-275.0   2   4.40  13.80
275.0-285.0   2   2.55  16.15
285.0-295.0   2   4.10  16.80
295.0-305.0   1    N/A  20.10
305.0-315.0   1    N/A  22.20
315.0-325.0   3   2.50  15.90
325.0-335.0   5   1.97  13.34
335.0-345.0   3   0.79  11.80
345.0-355.0   4   0.38  14.32
