355.0-005.0 192   1.97  13.60
005.0-015.0 202   2.57  17.55
015.0-025.0 218   2.67  18.57
025.0-035.0 260   3.13  19.94
035.0-045.0 258   2.95  21.45
045.0-055.0 266   3.16  21.60
055.0-065.0 352   3.18  21.47
065.0-075.0 366   2.77  20.13
075.0-085.0 354   2.95  18.90
085.0-095.0 396   2.82  16.52
095.0-105.0 330   2.05  14.62
105.0-115.0 292   2.08  13.31
115.0-125.0 268   2.12  12.13
125.0-135.0 174   1.60  12.29
135.0-145.0 198   1.97  11.55
145.0-155.0 168   1.87  11.39
155.0-165.0 166   2.07  10.11
165.0-175.0 162   2.05   9.68
175.0-185.0 176   1.92   8.46
185.0-195.0 186   1.96   6.99
195.0-205.0 214   1.65   5.64
205.0-215.0 232   1.60   5.69
215.0-225.0 236   1.59   4.56
225.0-235.0 240   1.58   4.39
235.0-245.0 298   1.53   4.87
245.0-255.0 330   1.86   5.79
255.0-265.0 356   2.78   8.16
265.0-275.0 428   2.40   8.82
275.0-285.0 312   2.06   8.63
285.0-295.0 342   2.17   8.65
295.0-305.0 304   2.81  12.30
305.0-315.0 212   2.15  14.25
315.0-325.0 208   1.84  11.55
325.0-335.0 186   1.73  10.93
335.0-345.0 172   2.10  11.58
345.0-355.0 170   1.79  12.38
