355.0-005.0 166   2.44   9.36
005.0-015.0 162   2.37   7.26
015.0-025.0 182   2.29   8.34
025.0-035.0 228   3.21   7.85
035.0-045.0 226   2.38   8.09
045.0-055.0 220   2.92   7.15
055.0-065.0 284   2.55   6.43
065.0-075.0 240   3.28   6.14
075.0-085.0 248   2.92   5.66
085.0-095.0 292   2.90   6.07
095.0-105.0 284   3.16   8.76
105.0-115.0 240   2.32   6.80
115.0-125.0 238   2.73   7.14
125.0-135.0 158   2.53   9.00
135.0-145.0 188   2.50   9.63
145.0-155.0 160   3.00   9.88
155.0-165.0 158   3.14   9.58
165.0-175.0 138   2.36   8.52
175.0-185.0 156   2.28   7.11
185.0-195.0 152   2.50   5.77
195.0-205.0 176   2.47   6.30
205.0-215.0 204   2.79   6.95
215.0-225.0 202   2.65   5.87
225.0-235.0 216   2.97   6.12
235.0-245.0 236   2.59   5.54
245.0-255.0 242   3.10   7.59
255.0-265.0 234   3.50   7.44
265.0-275.0 312   3.47   8.22
275.0-285.0 246   3.54   7.99
285.0-295.0 284   3.10  10.33
295.0-305.0 268   2.98  11.50
305.0-315.0 186   2.92  13.01
315.0-325.0 192   3.12  13.93
325.0-335.0 180   3.21  12.23
335.0-345.0 162   2.47  11.47
345.0-355.0 148   2.45  11.27
