355.0-005.0 188   2.25   6.55
005.0-015.0 198   2.08   8.42
015.0-025.0 210   2.07   9.85
025.0-035.0 238   2.51  11.95
035.0-045.0 220   2.56  14.50
045.0-055.0 208   2.46  16.04
055.0-065.0 278   2.88  16.62
065.0-075.0 266   2.50  16.43
075.0-085.0 238   2.38  15.86
085.0-095.0 284   2.72  14.64
095.0-105.0 230   2.56  13.67
105.0-115.0 208   2.47  13.80
115.0-125.0 198   2.42  13.52
125.0-135.0 132   2.07  13.84
135.0-145.0 152   2.13  12.85
145.0-155.0 140   2.25  12.26
155.0-165.0 152   2.39  10.56
165.0-175.0 154   2.48  10.09
175.0-185.0 172   1.86   8.69
185.0-195.0 184   2.09   6.53
195.0-205.0 204   1.96   5.75
205.0-215.0 224   1.79   4.75
215.0-225.0 204   1.52   3.60
225.0-235.0 200   1.47   3.22
235.0-245.0 234   1.43   2.93
245.0-255.0 244   1.14   2.00
255.0-265.0 254   1.45   2.23
265.0-275.0 300   1.26   2.00
275.0-285.0 218   1.01   1.88
285.0-295.0 238   1.06   2.22
295.0-305.0 216   1.06   2.25
305.0-315.0 156   1.16   2.73
315.0-325.0 164   1.11   2.79
325.0-335.0 144   1.24   3.39
335.0-345.0 158   1.35   3.85
345.0-355.0 160   1.65   5.29
