355.0-005.0   9   1.79  15.39
005.0-015.0   5   8.17  22.66
015.0-025.0   2   3.40  27.00
025.0-035.0   3   2.01  26.83
035.0-045.0   3   4.60  21.90
045.0-055.0   1    N/A  27.20
055.0-065.0   2   2.90  35.00
065.0-075.0   2   4.45  27.95
075.0-085.0   1    N/A  30.90
085.0-095.0   1    N/A  28.40
095.0-105.0   2   1.15  30.45
105.0-115.0   5   1.94  21.90
115.0-125.0   8   3.64  19.94
125.0-135.0   4   1.83  21.00
135.0-145.0   7   3.92  20.96
145.0-155.0   1    N/A  26.30
155.0-165.0   6   3.35  25.98
165.0-175.0   5   5.68  22.64
175.0-185.0   9   3.20  16.83
185.0-195.0   3   2.74  12.80
195.0-205.0   4   1.44  12.20
205.0-215.0   2   2.05  10.05
215.0-225.0   4   2.01   9.20
225.0-235.0   1    N/A   7.60
235.0-245.0   2   1.20  12.70
245.0-255.0   1    N/A  15.40
255.0-265.0   1    N/A  11.30
265.0-275.0   2   5.40  12.90
275.0-285.0   1    N/A  18.80
285.0-295.0   2   0.25   8.95
295.0-305.0   8   3.90  19.59
305.0-315.0   7   2.60  18.49
315.0-325.0   8   3.09  15.15
325.0-335.0   1    N/A  13.30
335.0-345.0   6   2.02  12.93
345.0-355.0   5   2.58  13.64
