355.0-005.0   3   2.28  12.50
005.0-015.0   2   3.25  12.65
015.0-025.0   2   4.60  15.60
025.0-035.0   4   4.01  21.38
035.0-045.0   4   4.32  24.20
045.0-055.0   4   6.55  25.97
055.0-065.0   3   1.48  22.13
065.0-075.0   6   5.57  22.32
075.0-085.0   6   2.61  23.82
085.0-095.0   8   4.24  16.66
095.0-105.0   4   2.09  18.65
105.0-115.0   6   4.78  19.83
115.0-125.0   4   2.05  18.17
125.0-135.0   3   3.67  18.67
135.0-145.0   2   1.40  15.70
145.0-155.0   3   2.81  22.33
155.0-165.0   2   0.30  19.00
165.0-175.0   1    N/A  16.10
175.0-185.0   3   3.60  18.20
185.0-195.0   2   3.20  17.30
195.0-205.0   2   0.40   9.10
205.0-215.0   2   0.80  13.00
215.0-225.0   4   1.45  10.20
225.0-235.0   3   0.71   7.47
235.0-245.0   5   2.22   6.68
245.0-255.0   6   1.20   8.90
255.0-265.0   6   2.26  14.68
265.0-275.0   7   3.64  11.16
275.0-285.0   3   2.16  11.97
285.0-295.0   7   2.07  13.06
295.0-305.0   5   1.35  19.42
305.0-315.0   3   3.55  23.77
315.0-325.0   3   3.15  12.93
325.0-335.0   3   0.95  13.87
335.0-345.0   2   0.40  13.90
345.0-355.0   1    N/A  12.10
