355.0-005.0   6   1.94  13.47
005.0-015.0   7   2.33  18.60
015.0-025.0   8   5.10  20.50
025.0-035.0   2   1.85  25.15
035.0-045.0   5   5.55  21.62
045.0-055.0   2   5.25  22.55
055.0-065.0   5   4.41  24.14
065.0-075.0   1    N/A  24.80
075.0-085.0   4   6.45  19.65
085.0-095.0   1    N/A  25.90
095.0-105.0   3   4.28  22.40
105.0-115.0   4   2.01  18.55
115.0-125.0   7   3.14  16.61
125.0-135.0   3   1.63  16.70
135.0-145.0   4   4.06  16.02
145.0-155.0   3   0.59  15.93
155.0-165.0   1    N/A  18.70
165.0-175.0   2   0.00  17.40
175.0-185.0   6   3.18  12.17
185.0-195.0   6   2.09  10.83
195.0-205.0   8   2.48   9.66
205.0-215.0   3   3.44   7.53
215.0-225.0   4   0.91   5.67
225.0-235.0   3   0.24   8.00
235.0-245.0   4   2.62  12.67
245.0-255.0   2   4.95  13.35
255.0-265.0   3   3.90  12.83
265.0-275.0   1    N/A   8.20
275.0-285.0   3   0.45   7.10
285.0-295.0   1    N/A  21.20
295.0-305.0   9   2.66  17.39
305.0-315.0   4   1.67  17.52
315.0-325.0   5   2.22  12.28
325.0-335.0   3   1.82  12.00
335.0-345.0   1    N/A  14.30
345.0-355.0   2   1.00  11.20
