355.0-005.0   7   2.22   7.74
005.0-015.0   5   1.18   9.70
015.0-025.0   3   1.08  11.07
025.0-035.0   2   0.45  10.55
035.0-045.0   5   1.97  13.54
045.0-055.0   1    N/A  17.00
055.0-065.0   4   3.29  13.32
065.0-075.0   2   2.35  11.15
075.0-085.0   3   0.96  14.87
085.0-095.0   3   2.64  16.87
095.0-105.0   9   2.06  11.51
105.0-115.0   6   1.66  10.53
115.0-125.0   3   0.49  11.93
125.0-135.0   4   1.18   7.70
135.0-145.0   2   1.70  14.40
145.0-155.0   3   1.47  13.83
155.0-165.0   3   2.48  14.40
165.0-175.0   3   1.14   8.97
175.0-185.0   6   2.42   7.42
185.0-195.0   4   0.87   4.85
195.0-205.0   4   1.50   4.45
205.0-215.0   2   1.60   2.10
215.0-225.0   5   0.78   2.32
225.0-235.0   1    N/A   1.30
235.0-245.0   3   1.31   3.00
245.0-255.0   3   0.98   3.43
255.0-265.0   2   0.70   3.60
265.0-275.0   3   0.98   4.57
275.0-285.0   4   1.47   5.55
285.0-295.0  10   2.82   5.23
295.0-305.0   5   4.24  11.44
305.0-315.0   4   4.78  10.50
315.0-325.0   1    N/A   9.40
325.0-335.0   4   2.36   6.65
335.0-345.0   2   0.15   7.45
345.0-355.0   3   0.98   6.53
