355.0-005.0   4   1.97   8.10
005.0-015.0   4   1.99  10.35
015.0-025.0   4   1.64  10.93
025.0-035.0   4   2.67  13.90
035.0-045.0   2   0.50  13.90
045.0-055.0   4   2.29  14.25
055.0-065.0   4   3.25  17.15
065.0-075.0   3   0.41  16.83
075.0-085.0   7   3.87  15.76
085.0-095.0   8   3.11  11.21
095.0-105.0   6   1.05  11.13
105.0-115.0   3   1.56  12.43
115.0-125.0   2   0.05  10.95
125.0-135.0   3   1.13  11.00
135.0-145.0   1    N/A  15.20
145.0-155.0   1    N/A  14.90
155.0-165.0   5   1.92  13.16
165.0-175.0   4   0.75   8.82
175.0-185.0   3   0.90   8.27
185.0-195.0   3   0.61   7.43
195.0-205.0   4   2.16   4.60
205.0-215.0   4   1.46   4.67
215.0-225.0   2   0.05   3.05
225.0-235.0   4   1.48   2.47
235.0-245.0   3   1.20   2.90
245.0-255.0   4   1.36   2.38
255.0-265.0   4   2.05   3.68
265.0-275.0   9   2.05   2.78
275.0-285.0   6   1.33   4.63
285.0-295.0   6   3.20   8.22
295.0-305.0   1    N/A  11.90
305.0-315.0   3   2.54  15.30
315.0-325.0   2   2.20  10.90
325.0-335.0   1    N/A   5.40
335.0-345.0   5   2.20   5.34
345.0-355.0   3   1.56   6.70
