355.0-005.0   3   1.34   3.20
005.0-015.0   7   1.97   5.04
015.0-025.0   8   1.15   8.01
025.0-035.0  14   3.37  12.30
035.0-045.0   6   1.39  15.88
045.0-055.0   6   1.86  14.98
055.0-065.0   3   1.45  19.50
065.0-075.0   2   0.25  17.75
075.0-085.0   3   2.38  20.97
085.0-095.0   1    N/A  19.00
095.0-105.0 N/A    N/A    N/A
105.0-115.0 N/A    N/A    N/A
115.0-125.0   1    N/A   7.20
125.0-135.0   1    N/A  11.80
135.0-145.0   4   2.23   7.12
145.0-155.0   1    N/A   8.90
155.0-165.0   4   2.55   8.35
165.0-175.0   4   4.63   8.65
175.0-185.0   2   2.35  10.55
185.0-195.0   5   1.91   8.64
195.0-205.0  10   2.48   4.02
205.0-215.0  10   1.78   3.13
215.0-225.0   9   0.95   1.92
225.0-235.0   6   1.52   2.00
235.0-245.0   2   0.20   1.30
245.0-255.0   3   0.31   2.87
255.0-265.0   2   0.90   5.90
265.0-275.0   2   0.10   1.70
275.0-285.0   1    N/A   3.70
285.0-295.0 N/A    N/A    N/A
295.0-305.0   1    N/A   9.40
305.0-315.0 N/A    N/A    N/A
315.0-325.0   4   1.02   4.03
325.0-335.0   2   2.75   4.35
335.0-345.0   4   2.10   3.18
345.0-355.0   3   0.41   3.20
