355.0-005.0   4   1.90   7.83
005.0-015.0   2   2.60  11.50
015.0-025.0   5   2.56  10.70
025.0-035.0   4   2.16  13.95
035.0-045.0   5   1.89  12.12
045.0-055.0   5   2.13  15.06
055.0-065.0   7   2.38  16.50
065.0-075.0   9   3.27  16.44
075.0-085.0   8   3.69  17.21
085.0-095.0   4   1.74  13.97
095.0-105.0 N/A    N/A    N/A
105.0-115.0   2   1.05  16.75
115.0-125.0   1    N/A  13.90
125.0-135.0   1    N/A  18.00
135.0-145.0   5   3.26  11.30
145.0-155.0   4   1.96  11.30
155.0-165.0   1    N/A   3.80
165.0-175.0 N/A    N/A    N/A
175.0-185.0   4   2.00   4.92
185.0-195.0   1    N/A   6.10
195.0-205.0   3   0.22   3.40
205.0-215.0   6   1.00   3.13
215.0-225.0   4   0.72   2.50
225.0-235.0   4   0.68   2.15
235.0-245.0   6   0.93   2.43
245.0-255.0   8   1.64   2.44
255.0-265.0   9   1.23   2.51
265.0-275.0   8   2.24   5.10
275.0-285.0 N/A    N/A    N/A
285.0-295.0   1    N/A  11.80
295.0-305.0   2   0.15  10.55
305.0-315.0   1    N/A  12.70
315.0-325.0   4   2.59  10.70
325.0-335.0   4   2.98   7.90
335.0-345.0   2   0.45   4.95
345.0-355.0 N/A    N/A    N/A
