355.0-005.0   3   0.99   7.40
005.0-015.0   6   2.24   8.82
015.0-025.0   2   0.35  13.15
025.0-035.0   7   2.78  11.83
035.0-045.0   2   1.25  16.55
045.0-055.0   1    N/A  15.60
055.0-065.0   6   1.38  15.47
065.0-075.0   3   4.46  13.50
075.0-085.0   4   1.38  17.57
085.0-095.0  10   2.35  11.05
095.0-105.0   4   2.24  11.08
105.0-115.0   4   2.06  11.20
115.0-125.0   4   0.93  10.72
125.0-135.0   2   0.95  12.25
135.0-145.0   1    N/A  12.30
145.0-155.0   4   1.64  13.53
155.0-165.0   1    N/A  11.30
165.0-175.0   3   5.13  12.57
175.0-185.0   3   0.29   8.27
185.0-195.0   6   1.39   5.73
195.0-205.0   1    N/A   8.20
205.0-215.0   7   2.02   4.67
215.0-225.0   3   2.24   3.87
225.0-235.0 N/A    N/A    N/A
235.0-245.0   5   1.08   2.76
245.0-255.0   4   0.88   2.35
255.0-265.0   4   0.47   4.20
265.0-275.0  10   1.86   3.84
275.0-285.0   5   1.15   6.52
285.0-295.0   4   1.65   7.42
295.0-305.0   4   1.94  14.55
305.0-315.0   2   1.20  13.70
315.0-325.0 N/A    N/A    N/A
325.0-335.0   4   0.91   7.82
335.0-345.0   2   3.05   5.75
345.0-355.0   3   3.34   7.17
