355.0-005.0 N/A    N/A    N/A
005.0-015.0 N/A    N/A    N/A
015.0-025.0   1    N/A   6.60
025.0-035.0   1    N/A   5.20
035.0-045.0   4   1.77   5.32
045.0-055.0   4   2.11   8.47
055.0-065.0   8   2.29  10.90
065.0-075.0  16   2.32  10.83
075.0-085.0  12   3.94  14.07
085.0-095.0  10   3.91  18.50
095.0-105.0   3   2.30  13.37
105.0-115.0 N/A    N/A    N/A
115.0-125.0   2   0.25   6.95
125.0-135.0 N/A    N/A    N/A
135.0-145.0 N/A    N/A    N/A
145.0-155.0 N/A    N/A    N/A
155.0-165.0   1    N/A   5.70
165.0-175.0 N/A    N/A    N/A
175.0-185.0 N/A    N/A    N/A
185.0-195.0 N/A    N/A    N/A
195.0-205.0   1    N/A   7.60
205.0-215.0   1    N/A   4.90
215.0-225.0   3   2.64   3.97
225.0-235.0   2   1.25   2.85
235.0-245.0   6   1.37   2.33
245.0-255.0  11   0.78   1.50
255.0-265.0  12   1.03   1.58
265.0-275.0  11   1.45   2.42
275.0-285.0  11   1.72   3.06
285.0-295.0   1    N/A   2.40
295.0-305.0   1    N/A   9.40
305.0-315.0   1    N/A   5.10
315.0-325.0 N/A    N/A    N/A
325.0-335.0 N/A    N/A    N/A
335.0-345.0   1    N/A   2.90
345.0-355.0 N/A    N/A    N/A
