355.0-005.0   2   2.95   6.15
005.0-015.0   3   0.82   7.07
015.0-025.0   3   0.82   8.77
025.0-035.0   9   2.96  12.20
035.0-045.0   4   0.66  15.40
045.0-055.0   6   1.27  15.18
055.0-065.0   3   1.87  16.67
065.0-075.0   6   2.65  14.13
075.0-085.0   3   3.28  12.97
085.0-095.0   6   2.84  16.42
095.0-105.0   2   1.20  12.80
105.0-115.0   7   1.55  11.51
115.0-125.0   4   1.88  10.12
125.0-135.0   3   0.69  10.73
135.0-145.0   1    N/A   8.40
145.0-155.0   2   2.60  10.60
155.0-165.0   2   0.75   9.15
165.0-175.0   2   2.05  15.45
175.0-185.0   2   1.50  13.10
185.0-195.0   2   1.25   8.55
195.0-205.0   4   1.47   4.85
205.0-215.0   7   1.75   4.14
215.0-225.0   5   1.67   3.58
225.0-235.0   6   1.31   1.92
235.0-245.0   4   1.13   3.15
245.0-255.0   3   0.68   3.83
255.0-265.0   5   1.58   2.36
265.0-275.0   5   2.37   5.84
275.0-285.0   4   1.93   4.70
285.0-295.0   5   2.47   6.58
295.0-305.0   6   2.84   7.92
305.0-315.0   3   0.40   7.63
315.0-325.0   1    N/A   3.10
325.0-335.0   2   0.10   5.70
335.0-345.0   2   0.65   6.85
345.0-355.0   2   2.00   5.00
