355.0-005.0   3   0.95  11.03
005.0-015.0   4   2.03  11.40
015.0-025.0   5   2.59  13.94
025.0-035.0   5   4.90  14.36
035.0-045.0   5   2.91  19.30
045.0-055.0   2   3.95  17.95
055.0-065.0   7   4.33  20.14
065.0-075.0   8   4.15  18.31
075.0-085.0   5   2.49  15.44
085.0-095.0   3   1.10  20.87
095.0-105.0   2   5.00  13.50
105.0-115.0   1    N/A  19.60
115.0-125.0   4   3.61  18.03
125.0-135.0   2   2.05  21.35
135.0-145.0   3   7.72  20.67
145.0-155.0   3   2.82  19.67
155.0-165.0   2   1.65  13.95
165.0-175.0   4   6.07  17.15
175.0-185.0   3   3.54  14.30
185.0-195.0   4   1.31  11.58
195.0-205.0   5   0.64  10.26
205.0-215.0   4   2.37   7.48
215.0-225.0   5   1.14   7.80
225.0-235.0   3   0.50   6.50
235.0-245.0   4   2.17   5.55
245.0-255.0   8   1.36   6.59
255.0-265.0   6   1.00  11.02
265.0-275.0   4   2.90  12.88
275.0-285.0   3   2.61  10.67
285.0-295.0   1    N/A  11.30
295.0-305.0   4   2.31  15.73
305.0-315.0   1    N/A  21.00
315.0-325.0   4   2.73  11.22
325.0-335.0   2   0.05   9.35
335.0-345.0   3   0.78  10.00
345.0-355.0   4   1.88  11.62
