355.0-005.0   2   0.25  10.05
005.0-015.0   3   1.87   8.70
015.0-025.0   3   0.82   9.73
025.0-035.0  12   3.41  15.47
035.0-045.0  16   3.37  20.27
045.0-055.0  11   2.28  20.60
055.0-065.0  11   2.59  20.71
065.0-075.0   3   3.68  23.63
075.0-085.0   2   9.10  27.60
085.0-095.0 N/A    N/A    N/A
095.0-105.0   1    N/A  27.80
105.0-115.0   1    N/A  23.70
115.0-125.0 N/A    N/A    N/A
125.0-135.0 N/A    N/A    N/A
135.0-145.0 N/A    N/A    N/A
145.0-155.0 N/A    N/A    N/A
155.0-165.0   1    N/A  10.70
165.0-175.0   2   0.35  11.15
175.0-185.0   1    N/A   9.10
185.0-195.0   4   1.91   7.72
195.0-205.0   3   1.31  10.50
205.0-215.0   6   3.89   7.80
215.0-225.0  15   1.90   5.33
225.0-235.0  12   1.76   4.36
235.0-245.0   8   1.74   4.20
245.0-255.0   9   1.45   5.67
255.0-265.0   3   0.83   9.33
265.0-275.0   2   3.80   6.60
275.0-285.0   1    N/A  15.00
285.0-295.0   1    N/A  12.90
295.0-305.0 N/A    N/A    N/A
305.0-315.0 N/A    N/A    N/A
315.0-325.0 N/A    N/A    N/A
325.0-335.0 N/A    N/A    N/A
335.0-345.0   1    N/A   7.90
345.0-355.0   2   0.20   9.20
