355.0-005.0   2   0.85   8.85
005.0-015.0 N/A    N/A    N/A
015.0-025.0   3   0.95  12.27
025.0-035.0   3   3.75  19.20
035.0-045.0   4   3.55  20.38
045.0-055.0   6   3.47  19.58
055.0-065.0   7   3.23  23.13
065.0-075.0   4   2.33  19.07
075.0-085.0   6   1.37  20.20
085.0-095.0   9   3.12  15.97
095.0-105.0   6   2.31  12.30
105.0-115.0   5   1.43  15.08
115.0-125.0   5   1.01  14.58
125.0-135.0   4   2.07  13.25
135.0-145.0   1    N/A  11.20
145.0-155.0   1    N/A  18.60
155.0-165.0   2   3.65  16.55
165.0-175.0   1    N/A  14.00
175.0-185.0   1    N/A  11.80
185.0-195.0 N/A    N/A    N/A
195.0-205.0   3   2.37  12.67
205.0-215.0   3   1.41   9.83
215.0-225.0   2   0.80   7.60
225.0-235.0   6   2.53   6.93
235.0-245.0   6   1.64   6.88
245.0-255.0   6   1.71   6.95
255.0-265.0   5   2.49   9.58
265.0-275.0   9   1.88  10.96
275.0-285.0   6   1.09   9.90
285.0-295.0   6   2.08  10.88
295.0-305.0   5   2.16  14.66
305.0-315.0   5   2.67  13.70
315.0-325.0   1    N/A   8.90
325.0-335.0   1    N/A   9.50
335.0-345.0   1    N/A   6.80
345.0-355.0   1    N/A   9.80
