355.0-005.0   9   1.89  11.37
005.0-015.0   5   4.61  14.96
015.0-025.0   2   4.05  18.85
025.0-035.0   3   1.35  18.20
035.0-045.0   3   2.22  16.50
045.0-055.0   1    N/A  20.60
055.0-065.0   2   2.40  29.50
065.0-075.0   2   1.45  22.05
075.0-085.0   1    N/A  21.40
085.0-095.0   1    N/A  22.50
095.0-105.0   2   3.45  23.45
105.0-115.0   5   2.39  16.68
115.0-125.0   8   1.91  16.76
125.0-135.0   5   3.33  15.78
135.0-145.0   7   3.85  20.94
145.0-155.0   1    N/A  22.00
155.0-165.0   6   2.87  25.57
165.0-175.0   5   5.22  21.64
175.0-185.0   9   2.94  14.84
185.0-195.0   3   3.25  11.37
195.0-205.0   4   1.62   8.05
205.0-215.0   2   0.85   9.05
215.0-225.0   4   1.24   6.57
225.0-235.0   1    N/A   4.90
235.0-245.0   2   1.60   7.60
245.0-255.0   1    N/A  12.00
255.0-265.0   1    N/A   8.70
265.0-275.0   2   2.50  12.50
275.0-285.0   1    N/A  18.70
285.0-295.0   2   6.45   9.65
295.0-305.0   8   2.62  18.74
305.0-315.0   7   2.19  17.89
315.0-325.0   9   4.11  16.02
325.0-335.0   1    N/A  10.80
335.0-345.0   6   1.19  11.95
345.0-355.0   5   3.06  11.22
