355.0-005.0 180   1.98   6.43
005.0-015.0 190   1.87   5.67
015.0-025.0 184   1.96   5.55
025.0-035.0 236   1.88   4.84
035.0-045.0 220   1.89   6.07
045.0-055.0 252   1.94   5.58
055.0-065.0 336   2.18   5.71
065.0-075.0 336   1.89   4.94
075.0-085.0 328   1.96   4.70
085.0-095.0 362   2.16   5.28
095.0-105.0 288   1.97   5.97
105.0-115.0 252   2.06   6.94
115.0-125.0 244   2.13   7.61
125.0-135.0 156   2.39   9.67
135.0-145.0 190   2.04   8.42
145.0-155.0 152   2.39   8.58
155.0-165.0 146   2.15   7.62
165.0-175.0 148   1.96   6.23
175.0-185.0 164   1.98   5.83
185.0-195.0 174   2.12   5.26
195.0-205.0 184   1.91   4.63
205.0-215.0 204   2.11   4.55
215.0-225.0 208   1.93   5.41
225.0-235.0 218   2.08   5.19
235.0-245.0 282   2.29   6.29
245.0-255.0 322   2.66   7.91
255.0-265.0 322   3.00  10.71
265.0-275.0 396   3.00  10.79
275.0-285.0 282   2.64   8.98
285.0-295.0 296   2.51   9.18
295.0-305.0 272   2.61  10.02
305.0-315.0 186   1.99  11.13
315.0-325.0 194   2.15   9.79
325.0-335.0 170   2.10   8.15
335.0-345.0 156   1.80   7.07
345.0-355.0 150   1.84   6.98
