355.0-005.0 190   1.98   7.27
005.0-015.0 190   2.03   6.85
015.0-025.0 200   2.10   6.16
025.0-035.0 230   2.07   4.53
035.0-045.0 222   2.11   4.59
045.0-055.0 246   1.97   4.95
055.0-065.0 338   2.09   4.63
065.0-075.0 324   2.26   4.76
075.0-085.0 336   2.30   4.78
085.0-095.0 370   2.29   4.96
095.0-105.0 302   2.34   7.08
105.0-115.0 288   2.31   7.43
115.0-125.0 262   2.31   8.07
125.0-135.0 170   1.89   8.03
135.0-145.0 190   2.17   7.82
145.0-155.0 158   1.62   8.40
155.0-165.0 160   2.03   8.36
165.0-175.0 154   1.90   8.76
175.0-185.0 174   2.09   7.92
185.0-195.0 182   2.04   7.22
195.0-205.0 196   1.94   5.99
205.0-215.0 200   2.24   5.90
215.0-225.0 208   2.06   6.03
225.0-235.0 210   2.27   6.03
235.0-245.0 288   2.44   6.46
245.0-255.0 308   2.42   7.89
255.0-265.0 324   3.02  10.51
265.0-275.0 396   3.02  10.77
275.0-285.0 296   2.97  11.35
285.0-295.0 324   3.08  12.92
295.0-305.0 300   2.82  13.99
305.0-315.0 204   2.69  13.43
315.0-325.0 198   2.52  11.24
325.0-335.0 178   1.98   8.56
335.0-345.0 162   2.32   9.41
345.0-355.0 162   2.36   8.76
