355.0-005.0   1    N/A   5.80
005.0-015.0   2   0.55   7.45
015.0-025.0   2   1.85  15.65
025.0-035.0   5   1.60  13.04
035.0-045.0   8   2.38  19.51
045.0-055.0   4   1.71  14.48
055.0-065.0   5   1.55  16.16
065.0-075.0   4   0.72  12.45
075.0-085.0   6   3.68  13.75
085.0-095.0   2   0.55  11.45
095.0-105.0  10   2.34  10.37
105.0-115.0   3   0.37   8.83
115.0-125.0   5   1.72   7.72
125.0-135.0   4   0.80   7.47
135.0-145.0   1    N/A   2.70
145.0-155.0   2   1.30  11.50
155.0-165.0   1    N/A   7.90
165.0-175.0   2   0.85   8.65
175.0-185.0   1    N/A   7.40
185.0-195.0   2   1.10   6.20
195.0-205.0   2   0.85   5.25
205.0-215.0   5   1.30   4.12
215.0-225.0   6   1.12   2.82
225.0-235.0   4   1.02   2.15
235.0-245.0   5   0.94   2.06
245.0-255.0   5   1.28   2.12
255.0-265.0   5   0.97   4.22
265.0-275.0   4   0.78   3.70
275.0-285.0   5   1.43   4.40
285.0-295.0   7   1.24   3.19
295.0-305.0   5   1.47   5.48
305.0-315.0   4   1.37   4.90
315.0-325.0   1    N/A   6.80
325.0-335.0   3   1.02   7.50
335.0-345.0   1    N/A   7.10
345.0-355.0   2   1.40   6.20
