355.0-005.0  50   1.77   8.37
005.0-015.0  50   1.95  11.68
015.0-025.0  68   1.70  13.67
025.0-035.0  75   2.15  14.97
035.0-045.0  74   2.07  14.93
045.0-055.0  64   1.41  15.92
055.0-065.0  87   2.18  15.10
065.0-075.0  90   1.49  13.75
075.0-085.0  84   2.15  12.98
085.0-095.0  88   1.91  11.43
095.0-105.0  78   1.84   9.79
105.0-115.0  69   1.32   8.83
115.0-125.0  55   1.58   8.13
125.0-135.0  44   0.85   8.40
135.0-145.0  36   1.47   8.60
145.0-155.0  36   1.42   9.61
155.0-165.0  40   1.32   8.51
165.0-175.0  37   1.67   9.07
175.0-185.0  48   1.61   6.35
185.0-195.0  44   1.36   5.87
195.0-205.0  63   1.11   3.95
205.0-215.0  78   1.08   3.13
215.0-225.0  64   1.00   2.35
225.0-235.0  60   0.81   2.29
235.0-245.0  76   1.25   2.42
245.0-255.0  80   1.13   3.30
255.0-265.0  89   1.43   3.93
265.0-275.0  99   1.05   4.33
275.0-285.0  73   1.29   3.82
285.0-295.0  81   1.26   3.40
295.0-305.0  62   1.21   5.07
305.0-315.0  48   1.03   6.30
315.0-325.0  41   1.01   6.30
325.0-335.0  35   1.13   6.75
335.0-345.0  41   1.23   6.72
345.0-355.0  39   1.26   7.25
