355.0-005.0   4   2.49   7.80
005.0-015.0   1    N/A  11.20
015.0-025.0   2   2.65  12.95
025.0-035.0   3   2.58  17.47
035.0-045.0   1    N/A  16.90
045.0-055.0   2   1.85  17.05
055.0-065.0   4   0.43  13.33
065.0-075.0   3   0.97  12.77
075.0-085.0   5   1.73  15.50
085.0-095.0   9   2.19  10.14
095.0-105.0   7   1.67   7.37
105.0-115.0   6   1.46   7.13
115.0-125.0   5   1.13   8.16
125.0-135.0   3   1.65  10.13
135.0-145.0   3   1.93  12.20
145.0-155.0   4   1.42  10.45
155.0-165.0   4   2.40   9.00
165.0-175.0   1    N/A   9.30
175.0-185.0   4   2.11   6.00
185.0-195.0   1    N/A   3.70
195.0-205.0   2   1.40   2.90
205.0-215.0   1    N/A   4.40
215.0-225.0   3   0.86   2.70
225.0-235.0   2   0.55   2.35
235.0-245.0   3   1.22   3.07
245.0-255.0   3   0.46   3.03
255.0-265.0   4   1.46   4.35
265.0-275.0   5   1.91   4.02
275.0-285.0   9   1.25   2.43
285.0-295.0   7   2.39   3.36
295.0-305.0   8   3.13   6.10
305.0-315.0   2   0.30   8.20
315.0-325.0   4   0.47   6.35
325.0-335.0   4   0.54   8.22
335.0-345.0   3   2.25   5.47
345.0-355.0   2   1.50   4.90
